Date,HomeTeam,AwayTeam,FullTime_HomeTeam_Goals,FullTime_AwayTeam_Goals,FullTime_Result,HalfTime_HomeTeam_Goals,HalfTime_AwayTeam_Goals,HalfTime_Result,HomeTeam_Shots,AwayTeam_Shots,HomeTeam_ShotsOnTarget,AwayTeam_ShotsOnTarget,HomeTeam_FoulsCommitted,AwayTeam_FoulsCommitted,HomeTeam_Corners,AwayTeam_Corners,HomeTeam_YellowCards,AwayTeam_YellowCards,HomeTeam_RedCards,AwayTeam_RedCards
18/09/10,Lorient,Caen,0,1,A,0.0,1.0,A,18.0,13.0,4.0,4.0,12.0,17.0,4.0,1.0,1.0,2.0,0.0,0.0
18/09/10,Monaco,Toulouse,0,0,D,0.0,0.0,D,9.0,10.0,2.0,5.0,13.0,14.0,2.0,5.0,4.0,2.0,0.0,0.0
18/09/10,Nancy,Brest,0,2,A,0.0,0.0,D,16.0,9.0,3.0,5.0,14.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0
18/09/10,Sochaux,Nice,4,0,H,1.0,0.0,H,24.0,11.0,12.0,7.0,17.0,14.0,9.0,4.0,2.0,2.0,0.0,0.0
18/09/10,St Etienne,Montpellier,3,0,H,2.0,0.0,H,10.0,13.0,4.0,1.0,17.0,21.0,3.0,2.0,0.0,1.0,0.0,0.0
18/09/10,Valenciennes,Lens,1,1,D,0.0,0.0,D,10.0,12.0,2.0,3.0,18.0,10.0,1.0,7.0,2.0,3.0,0.0,0.0
19/09/10,Bordeaux,Lyon,2,0,H,0.0,0.0,D,19.0,10.0,5.0,1.0,15.0,23.0,7.0,4.0,3.0,3.0,0.0,0.0
19/09/10,Lille,Auxerre,1,0,H,0.0,0.0,D,11.0,8.0,1.0,2.0,13.0,15.0,6.0,3.0,2.0,2.0,0.0,0.0
19/09/10,Paris SG,Rennes,0,0,D,0.0,0.0,D,11.0,10.0,2.0,2.0,19.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0
25/09/10,Auxerre,Nancy,2,2,D,2.0,2.0,D,17.0,7.0,5.0,3.0,9.0,18.0,3.0,1.0,3.0,2.0,0.0,0.0
25/09/10,Caen,Bordeaux,0,0,D,0.0,0.0,D,3.0,14.0,1.0,4.0,23.0,13.0,3.0,2.0,2.0,2.0,0.0,0.0
25/09/10,Lorient,Monaco,2,1,H,1.0,1.0,D,24.0,2.0,6.0,1.0,8.0,20.0,8.0,0.0,1.0,4.0,0.0,1.0
25/09/10,Lyon,St Etienne,0,1,A,0.0,0.0,D,28.0,5.0,4.0,2.0,11.0,21.0,12.0,2.0,3.0,4.0,1.0,0.0
25/09/10,Marseille,Sochaux,2,1,H,1.0,0.0,H,25.0,8.0,5.0,2.0,15.0,17.0,9.0,2.0,0.0,2.0,0.0,0.0
25/09/10,Montpellier,Arles,3,1,H,1.0,0.0,H,13.0,15.0,4.0,4.0,22.0,24.0,5.0,4.0,2.0,5.0,1.0,0.0
25/09/10,Nice,Rennes,1,2,A,1.0,1.0,D,8.0,10.0,3.0,5.0,15.0,20.0,2.0,4.0,2.0,3.0,0.0,0.0
26/09/10,Brest,Valenciennes,1,0,H,0.0,0.0,D,13.0,6.0,5.0,3.0,13.0,20.0,7.0,4.0,0.0,3.0,0.0,0.0
26/09/10,Lens,Paris SG,0,2,A,0.0,0.0,D,14.0,20.0,3.0,6.0,18.0,19.0,4.0,7.0,0.0,3.0,0.0,0.0
26/09/10,Toulouse,Lille,1,1,D,0.0,1.0,A,14.0,6.0,6.0,2.0,22.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0
02/10/10,Arles,Auxerre,0,4,A,0.0,2.0,A,8.0,14.0,0.0,8.0,16.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0
02/10/10,Bordeaux,Lorient,1,0,H,1.0,0.0,H,10.0,7.0,2.0,3.0,22.0,15.0,6.0,8.0,1.0,3.0,0.0,0.0
02/10/10,Monaco,Brest,0,1,A,0.0,0.0,D,13.0,10.0,7.0,2.0,18.0,10.0,8.0,5.0,2.0,1.0,0.0,0.0
02/10/10,Nancy,Lyon,2,3,A,0.0,1.0,A,19.0,8.0,6.0,3.0,20.0,21.0,6.0,3.0,1.0,3.0,0.0,0.0
02/10/10,Sochaux,Lens,3,0,H,2.0,0.0,H,11.0,12.0,7.0,5.0,16.0,13.0,3.0,5.0,1.0,3.0,0.0,0.0
02/10/10,St Etienne,Marseille,1,1,D,0.0,1.0,A,18.0,13.0,8.0,3.0,12.0,10.0,9.0,4.0,1.0,1.0,0.0,0.0
02/10/10,Valenciennes,Caen,2,1,H,2.0,0.0,H,14.0,7.0,4.0,1.0,22.0,10.0,5.0,3.0,2.0,3.0,0.0,0.0
03/10/10,Lille,Montpellier,3,1,H,2.0,1.0,H,11.0,15.0,6.0,6.0,14.0,18.0,3.0,3.0,1.0,0.0,0.0,0.0
03/10/10,Paris SG,Nice,0,0,D,0.0,0.0,D,19.0,11.0,6.0,2.0,10.0,10.0,12.0,3.0,1.0,4.0,0.0,0.0
03/10/10,Rennes,Toulouse,3,1,H,1.0,0.0,H,14.0,15.0,7.0,2.0,9.0,15.0,3.0,4.0,0.0,1.0,0.0,0.0
16/10/10,Auxerre,Bordeaux,0,1,A,0.0,1.0,A,15.0,9.0,2.0,4.0,16.0,18.0,8.0,8.0,1.0,2.0,0.0,1.0
16/10/10,Brest,Arles,0,0,D,0.0,0.0,D,11.0,8.0,1.0,1.0,17.0,19.0,5.0,1.0,0.0,0.0,0.0,0.0
16/10/10,Caen,Monaco,0,0,D,0.0,0.0,D,10.0,15.0,2.0,6.0,14.0,17.0,7.0,7.0,2.0,2.0,0.0,0.0
16/10/10,Marseille,Nancy,1,0,H,1.0,0.0,H,14.0,7.0,4.0,2.0,17.0,17.0,13.0,3.0,1.0,1.0,0.0,0.0
16/10/10,Montpellier,Sochaux,2,0,H,2.0,0.0,H,14.0,5.0,6.0,1.0,18.0,16.0,5.0,3.0,0.0,4.0,0.0,0.0
16/10/10,Toulouse,Paris SG,0,2,A,0.0,1.0,A,6.0,13.0,4.0,7.0,19.0,14.0,6.0,4.0,2.0,1.0,0.0,0.0
17/10/10,Lens,Rennes,0,0,D,0.0,0.0,D,12.0,10.0,4.0,4.0,21.0,24.0,2.0,3.0,2.0,1.0,0.0,1.0
17/10/10,Lorient,Valenciennes,2,1,H,2.0,1.0,H,15.0,14.0,6.0,5.0,14.0,18.0,3.0,4.0,1.0,3.0,0.0,0.0
17/10/10,Lyon,Lille,3,1,H,2.0,0.0,H,16.0,20.0,9.0,9.0,19.0,11.0,4.0,3.0,0.0,2.0,1.0,0.0
17/10/10,Nice,St Etienne,2,1,H,0.0,1.0,A,18.0,8.0,7.0,2.0,8.0,15.0,8.0,2.0,2.0,5.0,0.0,1.0
23/10/10,Bordeaux,Brest,0,2,A,0.0,1.0,A,20.0,11.0,7.0,6.0,10.0,15.0,11.0,8.0,2.0,2.0,0.0,0.0
23/10/10,Lens,Nice,1,0,H,0.0,0.0,D,21.0,10.0,2.0,3.0,9.0,13.0,4.0,4.0,2.0,2.0,0.0,0.0
23/10/10,Monaco,Valenciennes,0,2,A,0.0,1.0,A,12.0,13.0,3.0,4.0,25.0,17.0,7.0,4.0,2.0,2.0,0.0,0.0
23/10/10,Nancy,Lorient,1,0,H,1.0,0.0,H,16.0,13.0,5.0,4.0,20.0,20.0,11.0,5.0,1.0,2.0,0.0,1.0
23/10/10,Rennes,Montpellier,0,1,A,0.0,1.0,A,12.0,11.0,5.0,2.0,17.0,18.0,6.0,1.0,2.0,3.0,1.0,1.0
23/10/10,Sochaux,Toulouse,1,3,A,0.0,0.0,D,8.0,12.0,4.0,8.0,15.0,14.0,1.0,9.0,1.0,1.0,0.0,0.0
23/10/10,St Etienne,Caen,1,1,D,0.0,1.0,A,26.0,7.0,5.0,2.0,14.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0
24/10/10,Arles,Lyon,1,1,D,1.0,0.0,H,8.0,10.0,2.0,5.0,13.0,14.0,2.0,6.0,1.0,2.0,0.0,0.0
24/10/10,Lille,Marseille,1,3,A,1.0,0.0,H,14.0,9.0,7.0,7.0,15.0,19.0,7.0,4.0,2.0,3.0,0.0,0.0
24/10/10,Paris SG,Auxerre,2,3,A,1.0,3.0,A,14.0,8.0,7.0,4.0,19.0,14.0,5.0,3.0,1.0,2.0,0.0,0.0
30/10/10,Auxerre,Nice,2,0,H,1.0,0.0,H,16.0,19.0,7.0,4.0,9.0,12.0,0.0,4.0,1.0,2.0,0.0,0.0
30/10/10,Brest,St Etienne,2,0,H,0.0,0.0,D,14.0,14.0,5.0,1.0,16.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0
30/10/10,Caen,Nancy,2,3,A,1.0,2.0,A,13.0,14.0,3.0,6.0,28.0,20.0,5.0,3.0,3.0,4.0,0.0,0.0
30/10/10,Lorient,Arles,2,0,H,0.0,0.0,D,16.0,7.0,5.0,1.0,13.0,16.0,7.0,1.0,1.0,1.0,0.0,0.0
30/10/10,Lyon,Sochaux,2,1,H,1.0,0.0,H,16.0,7.0,3.0,4.0,10.0,17.0,8.0,3.0,1.0,2.0,0.0,0.0
30/10/10,Toulouse,Lens,1,1,D,1.0,1.0,D,5.0,9.0,2.0,2.0,19.0,17.0,4.0,2.0,1.0,1.0,0.0,0.0
31/10/10,Montpellier,Paris SG,1,1,D,1.0,1.0,D,17.0,15.0,5.0,3.0,23.0,17.0,2.0,4.0,2.0,2.0,0.0,0.0
31/10/10,Valenciennes,Lille,1,1,D,0.0,0.0,D,10.0,18.0,3.0,3.0,16.0,15.0,4.0,7.0,3.0,1.0,0.0,0.0
02/11/10,Monaco,Bordeaux,2,2,D,0.0,1.0,A,16.0,12.0,7.0,4.0,16.0,15.0,4.0,5.0,2.0,3.0,1.0,0.0
06/11/10,Arles,Caen,3,2,H,2.0,1.0,H,14.0,13.0,9.0,5.0,21.0,15.0,5.0,8.0,1.0,2.0,0.0,0.0
06/11/10,Bordeaux,Valenciennes,1,1,D,0.0,1.0,A,28.0,7.0,8.0,4.0,9.0,16.0,7.0,3.0,3.0,4.0,0.0,0.0
06/11/10,Rennes,Lyon,1,1,D,1.0,0.0,H,10.0,12.0,5.0,5.0,20.0,20.0,5.0,5.0,0.0,2.0,0.0,0.0
06/11/10,Sochaux,Auxerre,1,1,D,0.0,1.0,A,24.0,14.0,7.0,5.0,15.0,14.0,10.0,5.0,2.0,1.0,0.0,0.0
06/11/10,St Etienne,Lorient,1,2,A,0.0,1.0,A,11.0,21.0,5.0,7.0,20.0,6.0,4.0,8.0,3.0,0.0,0.0,0.0
07/11/10,Lens,Montpellier,2,0,H,2.0,0.0,H,8.0,16.0,5.0,3.0,26.0,19.0,2.0,5.0,2.0,2.0,0.0,0.0
07/11/10,Lille,Brest,3,1,H,1.0,0.0,H,20.0,15.0,7.0,4.0,13.0,13.0,4.0,2.0,1.0,2.0,0.0,0.0
07/11/10,Nancy,Monaco,0,4,A,0.0,0.0,D,16.0,11.0,5.0,4.0,15.0,16.0,4.0,5.0,0.0,2.0,0.0,0.0
07/11/10,Nice,Toulouse,2,0,H,1.0,0.0,H,6.0,12.0,3.0,3.0,13.0,25.0,3.0,5.0,2.0,2.0,0.0,1.0
07/11/10,Paris SG,Marseille,2,1,H,2.0,1.0,H,11.0,15.0,6.0,5.0,18.0,16.0,5.0,4.0,3.0,3.0,0.0,0.0
13/11/10,Bordeaux,Nancy,2,1,H,1.0,0.0,H,10.0,8.0,4.0,2.0,22.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0
13/11/10,Brest,Sochaux,1,1,D,1.0,1.0,D,18.0,10.0,5.0,3.0,11.0,15.0,12.0,3.0,1.0,2.0,0.0,0.0
13/11/10,Caen,Lille,2,5,A,1.0,3.0,A,11.0,22.0,5.0,8.0,15.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0
13/11/10,Marseille,Lens,1,1,D,1.0,0.0,H,19.0,7.0,5.0,2.0,22.0,13.0,4.0,5.0,1.0,2.0,0.0,0.0
13/11/10,Monaco,Arles,0,0,D,0.0,0.0,D,16.0,9.0,4.0,4.0,10.0,19.0,9.0,5.0,0.0,1.0,0.0,0.0
13/11/10,Montpellier,Toulouse,1,0,H,1.0,0.0,H,13.0,6.0,5.0,3.0,14.0,27.0,4.0,4.0,1.0,1.0,0.0,0.0
14/11/10,Auxerre,Rennes,2,1,H,0.0,0.0,D,12.0,12.0,5.0,5.0,18.0,11.0,5.0,2.0,4.0,1.0,0.0,0.0
14/11/10,Lorient,Paris SG,1,1,D,1.0,0.0,H,13.0,19.0,4.0,8.0,8.0,21.0,7.0,9.0,2.0,2.0,0.0,0.0
14/11/10,Lyon,Nice,1,0,H,1.0,0.0,H,19.0,1.0,6.0,0.0,12.0,17.0,7.0,1.0,1.0,3.0,0.0,0.0
20/11/10,Nancy,Valenciennes,2,0,H,1.0,0.0,H,25.0,7.0,10.0,0.0,15.0,18.0,10.0,3.0,2.0,4.0,0.0,0.0
20/11/10,Nice,Montpellier,0,1,A,0.0,0.0,D,9.0,14.0,3.0,10.0,12.0,17.0,3.0,5.0,2.0,3.0,0.0,0.0
20/11/10,Paris SG,Caen,2,1,H,1.0,0.0,H,11.0,13.0,3.0,1.0,14.0,13.0,6.0,5.0,2.0,2.0,0.0,0.0
20/11/10,Rennes,Brest,2,1,H,1.0,0.0,H,17.0,7.0,6.0,2.0,14.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0
20/11/10,Sochaux,Lorient,2,0,H,1.0,0.0,H,11.0,6.0,4.0,2.0,14.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0
20/11/10,St Etienne,Auxerre,1,1,D,0.0,1.0,A,13.0,13.0,1.0,4.0,20.0,17.0,6.0,3.0,1.0,1.0,0.0,0.0
20/11/10,Toulouse,Marseille,0,1,A,0.0,0.0,D,11.0,20.0,1.0,4.0,19.0,18.0,3.0,3.0,0.0,1.0,0.0,0.0
21/11/10,Arles,Bordeaux,2,4,A,1.0,2.0,A,9.0,30.0,5.0,9.0,19.0,11.0,6.0,8.0,3.0,1.0,1.0,0.0
21/11/10,Lens,Lyon,1,3,A,1.0,0.0,H,3.0,11.0,1.0,5.0,12.0,15.0,4.0,2.0,2.0,1.0,0.0,0.0
21/11/10,Lille,Monaco,2,1,H,1.0,0.0,H,23.0,3.0,8.0,2.0,9.0,13.0,12.0,3.0,0.0,2.0,0.0,0.0
27/11/10,Bordeaux,Lille,1,1,D,0.0,1.0,A,7.0,8.0,1.0,2.0,20.0,15.0,3.0,8.0,1.0,1.0,0.0,0.0
27/11/10,Lorient,Rennes,2,0,H,0.0,0.0,D,15.0,4.0,8.0,1.0,15.0,18.0,6.0,2.0,2.0,1.0,0.0,0.0
27/11/10,Marseille,Montpellier,4,0,H,2.0,0.0,H,10.0,16.0,6.0,3.0,15.0,15.0,1.0,7.0,1.0,2.0,0.0,0.0
27/11/10,Monaco,Nice,1,1,D,0.0,0.0,D,14.0,8.0,2.0,2.0,29.0,12.0,6.0,1.0,0.0,3.0,0.0,1.0
27/11/10,Nancy,St Etienne,1,1,D,0.0,0.0,D,18.0,15.0,4.0,6.0,16.0,20.0,5.0,3.0,0.0,2.0,0.0,0.0
